



"Microwave Link Report"
"Save Time:04/11/2025 23:26:42"
"User Name:admin"
"Data Source:NE"

"Total 557 Records"

"Link Name","Source Physical Location","Source NE Name","Source NE ID","Source Board","Source Port","Sink Physical Location","Sink NE Name","Sink NE ID","Sink Board","Sink Port","Level","Up and down Rate Ratio(TX:RX)","Source Protect Type","Sink Protect Type","Source Protection Group ID","Sink Protection Group ID","Source Protect Unit Type","Sink Protect Unit Type","Source Revertive Mode","Sink Revertive Mode","Source Protection Group Active Work Unit","Sink Protection Group Active Work Unit","Source XPIC Group ID","Sink XPIC Group ID","Source XPIC Group Capacity (Mbit/s)","Sink XPIC Group Capacity (Mbit/s)","Source XPIC Polarization Direction","Sink XPIC Polarization Direction","Source XPIC Adjoin NEID","Sink XPIC Adjoin NEID","Source XPIC Adjoin LinkID","Sink XPIC Adjoin LinkID","Source Frequency(GHz)","Sink Frequency(GHz)","Source ODU Frequency Range(MHz)","Sink ODU Frequency Range(MHz)","Source Equipment Information","Sink Equipment Information","Source Station Type","Sink Station Type","Source NE Frequency (MHz)","Sink NE Frequency (MHz)","Source NE Radio Work Mode","Sink NE Radio Work Mode","Source NE Preset Value of Transmit Power","Sink NE Preset Value of Transmit Power","Source NE Current Value of Transmit Power","Sink NE Current Value of Transmit Power","Source NE Preset Value of Receive Power","Sink NE Preset Value of Receive Power","Source NE Current Value of Receive Power","Sink NE Current Value of Receive Power","Source NE Max Value of Transmit Power of 24-Hour PM","Sink NE Max Value of Transmit Power of 24-Hour PM","Source NE Min Value of Transmit Power of 24-Hour PM","Sink NE Min Value of Transmit Power of 24-Hour PM","Source NE Max Value of Receive Power of 24-Hour PM","Sink NE Max Value of Receive Power of 24-Hour PM","Source NE Min Value of Receive Power of 24-Hour PM","Sink NE Min Value of Receive Power of 24-Hour PM","Source NE Guaranteed E1 Capacity","Sink NE Guaranteed E1 Capacity","Source NE Occupied E1 Capacity","Sink NE Occupied E1 Capacity","Source NE E1 Capacity Usage (%)","Sink NE E1 Capacity Usage (%)","Source NE Ethernet Capacity (Mbit/s)","Sink NE Ethernet Capacity (Mbit/s)","Source NE Max. Ethernet Throughput (kbps)","Sink NE Max. Ethernet Throughput (kbps)","Source NE Min. Ethernet Throughput (kbps)","Sink NE Min. Ethernet Throughput (kbps)","Source NE Average Ethernet Throughput (kbps)","Sink NE Average Ethernet Throughput (kbps)","Source NE ATPC Enable Status","Sink NE ATPC Enable Status","Source NE ATPC Upper Threshold","Sink NE ATPC Upper Threshold","Source NE ATPC Lower Threshold","Sink NE ATPC Lower Threshold","Source NE ATPC Automatic Threshold Enable Status","Sink NE ATPC Automatic Threshold Enable Status","Source NE ATPC Upper Automatic Threshold","Sink NE ATPC Upper Automatic Threshold","Source NE ATPC Lower Automatic Threshold","Sink NE ATPC Lower Automatic Threshold","Source NE AM Status","Sink NE AM Status","Source AM Full Capacity Modulation Format","Sink AM Full Capacity Modulation Format","Source AM Guaranteed Capacity Modulation Format","Sink AM Guaranteed Capacity Modulation Format","Highest-Order AM Scheme for Source NE","Highest-Order AM Scheme for Sink NE","Lowest-Order AM Scheme for Source NE","Lowest-Order AM Scheme for Sink NE","Link ID","Site Distance","Source PLA ID","Sink PLA ID","Source PLA Type","Sink PLA Type","Source PLA Port Type","Sink PLA Port Type"
l-86,,1157-RTN392369_LEMAR_AVM,48-369,3-ISV3,1(RTNIF-1),,6373-RTN39252_ERCANTAN,48-52,6-ISV3,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23380.000,22372.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,18.00,18.00,-10.00,-10.00,-33.40,-33.40,18.10,/,18.00,/,-33.10,/,-33.60,/,0,0,0,0,-,-,499.815,499.815,358767,172449,0,0,49312,8065,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,840,-,/,/,/,/,/,/
l-87,,1691-RTN392192_SANAYI,48-192,3-ISV3,1(RTNIF-1),,6373-RTN39252_ERCANTAN,48-52,9-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,26,"[26117.000,26453.000]","[25109.000,25445.000]",XMC-2,XMC-2,TX high,TX low,26131.000,25123.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",20.00,20.00,13.00,13.00,-10.00,-10.00,-36.30,-38.30,13.10,/,13.00,/,-36.10,/,-36.40,/,0,0,0,0,-,-,241.045,241.045,222730,106518,0,0,20697,3540,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,841,-,/,/,/,/,/,/
l-88,,6316-RTN392500_DOGRUYOL,48-500,4-ISX2,1(RTNIF-1),,6373-RTN39252_ERCANTAN,48-52,10-ISX2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,"[7813.000,7897.000]","[7568.000,7652.000]",XMC-2,XMC-2,TX high,TX low,7869.000,7624.000,"2E1,56MHz,256QAM","2E1,56MHz,256QAM",22.50,22.50,19.90,20.00,-10.00,-10.00,-41.00,-40.60,20.00,/,19.90,/,-40.50,/,-44.30,/,2,2,0,0,0.00,0.00,357.941,357.941,359378,186547,0,0,46954,8256,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,842,-,/,/,/,/,/,/
l-89,,4709-RTN392379_ATATURK_STADIUM,48-379,4-ISV3,1(RTNIF-1),,6373-RTN39252_ERCANTAN,48-52,12-ISV3,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",HP,HP,TX high,TX low,38514.000,37254.000,"0E1,56MHz,256QAM","0E1,56MHz,256QAM",14.00,14.00,14.00,14.00,-10.00,-10.00,-31.00,-31.40,14.00,/,14.00,/,-30.20,/,-41.30,/,0,0,0,0,-,-,362.092,362.092,332459,207656,238,0,68958,7673,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,843,-,/,/,/,/,/,/
l-92,,6373-RTN39252_ERCANTAN,48-52,3-ISV3,1(RTNIF-1),,6324-RTN392225_LEFKOSA_TD_VIP2,48-225,4-ISV3,1(RTNIF-1),Hybrid(453Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,906,906,V,V,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18470.000,19480.000,"2E1,56MHz,1024QAMLight","2E1,56MHz,1024QAMLight",21.00,21.00,16.90,16.90,-10.00,-10.00,-37.60,-36.60,/,17.00,/,16.90,/,-36.00,/,-40.90,2,2,0,0,0.00,0.00,448.101,448.101,798117,100178,0,0,24450,817,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,846,-,2,2,PLA,PLA,Master,Master
l-93,,6373-RTN39252_ERCANTAN,48-52,5-ISV3,1(RTNIF-1),,6324-RTN392225_LEFKOSA_TD_VIP2,48-225,6-ISV3,1(RTNIF-1),Hybrid(453Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,906,906,H,H,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18470.000,19480.000,"2E1,56MHz,1024QAMLight","2E1,56MHz,1024QAMLight",21.00,21.00,16.90,16.90,-10.00,-10.00,-37.80,-37.20,/,17.00,/,16.90,/,-36.60,/,-42.40,2,2,0,0,0.00,0.00,448.101,448.101,0,0,0,0,0,0,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,847,-,2,2,PLA,PLA,Slave,Slave
l-94,,39893-RTN392518_ERDENER_MARKET,48-518,1-DMD4,1(IF1),,6321-RTN392517_CATALKOY_TD,48-517,5-ISM8,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[17685.000,18230.000]","[18695.000,19240.000]",XMC-3,XMC-3,TX low,TX high,18085.000,19095.000,"-,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,18.80,18.80,-10.00,-10.00,-35.60,-34.10,18.80,19.20,18.70,18.70,-35.40,-33.50,-35.70,-36.30,/,0,/,0,/,-,240.867,240.867,245443,137916,0,0,38626,4554,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,849,-,/,/,/,/,/,/
l-95,,1216-RTN39294_DERINYA,48-94,6-IFU2,1(RTNIF-1),,1218-RTN392182_CANAKKALE,48-182,4-IFU2,1(RTNIF-1),Hybrid(183Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18480.000]","[19190.000,19490.000]",HP,HP,TX low,TX high,18442.500,19452.500,"0E1,28MHz,256QAM","0E1,28MHz,256QAM",23.00,23.00,8.90,9.00,-10.00,-10.00,-39.80,-39.50,9.00,/,8.80,/,-38.90,/,-40.70,/,0,0,0,0,-,-,182.315,182.315,176101,70005,0,1,18067,3663,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,850,-,/,/,/,/,/,/
l-96,,1156-RTN392533_HALIL_IBRAHIM_APT,48-533,3-ISM8,1(RTNIF-1),,1171-RTN392436_GALABALIK,48-436,12-ISM6,2(RTNIF-2),Hybrid(447Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-3,XMC-3,TX high,TX low,23100.000,22092.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",21.00,21.00,19.20,17.20,-10.00,-10.00,-39.80,-42.50,20.50,19.40,18.60,14.90,-36.90,-36.90,-48.50,-50.60,0,0,0,0,-,-,445.542,445.542,242356,129650,0,0,39579,5106,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,851,-,/,/,/,/,/,/
l-97,,1152-RTN392532_DUMLUPINAR,48-532,3-ISM8,1(RTNIF-1),,6353-RTN392136_COLAK_APT,48-136,13-ISM6,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38444.000,37184.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",18.00,18.00,12.90,12.90,-10.00,-10.00,-28.90,-28.70,13.30,13.00,12.70,12.80,-27.80,-28.50,-34.70,-29.10,0,0,0,0,-,-,240.942,240.942,240100,86485,0,0,10818,2729,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,852,-,/,/,/,/,/,/
l-100,,1151-RTN392537_DUSEM_APT,48-537,3-ISM8,1(RTNIF-1),,6314-RTN392552_KARAOGLANOGLU_TD,48-552,5-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23338.000,22330.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",23.00,23.00,16.90,16.90,-10.00,-10.00,-33.80,-34.50,17.20,17.20,16.70,16.60,-32.70,-33.50,-37.40,-38.20,0,0,0,0,-,-,289.543,289.543,211855,93203,0,0,15212,1848,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,857,-,/,/,/,/,/,/
l-102,,1165-RTN392538_PATHARA_SITESI,48-538,3-ISM8,1(RTNIF-1),,6314-RTN392552_KARAOGLANOGLU_TD,48-552,1-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-3,XMC-3,TX high,TX low,23030.000,22022.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",21.00,21.00,16.80,16.80,-10.00,-10.00,-43.60,-42.30,17.20,17.20,16.70,16.70,-42.70,-40.60,-49.40,-46.80,0,0,0,0,-,-,289.543,289.543,248873,115441,0,0,15218,2236,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,859,-,/,/,/,/,/,/
l-103,,39907-RTN392553_HURDENIZ_RESTURANT,48-553,1-DMD4,1(IF1),,6314-RTN392552_KARAOGLANOGLU_TD,48-552,5-ISM8,2(RTNIF-2),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-3,XMC-3,TX high,TX low,23198.000,22190.000,"-,28MHz,4096QAM","0E1,28MHz,4096QAM",16.00,16.00,15.80,15.80,-10.00,-10.00,-28.50,-29.60,15.90,16.20,15.70,15.70,-28.20,-28.00,-28.80,-33.70,/,0,/,0,/,-,289.472,289.472,262877,148472,0,0,28735,3806,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,860,-,/,/,/,/,/,/
l-104,,6342-RTN392535_AGIRDAG,48-535,3-ISM8,2(RTNIF-2),,1115-RTN392124_GIRNE_BOGAZ,48-124,4-ISM6,2(RTNIF-2),Hybrid(258Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37128.000,38388.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",18.00,18.00,11.80,12.00,-10.00,-10.00,-38.00,-38.30,13.00,/,11.70,/,-37.80,/,-55.60,/,0,0,0,0,-,-,257.206,257.206,206087,89977,0,0,9106,1927,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,861,-,/,/,/,/,/,/
l-105,,4562-RTN392540_GAU_ISIKLAR,48-540,3-ISM8,1(RTNIF-1),,6314-RTN392552_KARAOGLANOGLU_TD,48-552,3-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38472.000,37212.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",15.00,15.00,2.90,3.10,-10.00,-10.00,-38.40,-38.50,7.30,7.40,0.80,0.90,-37.60,-36.60,-42.60,-43.60,0,0,0,0,-,-,289.543,289.543,257421,134291,0,0,22594,2946,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,862,-,/,/,/,/,/,/
l-106,,1195-RTN392536_HASPOLAT_KIRLI_SANAYI,48-536,3-ISM8,1(RTNIF-1),,6349-RTN392442_HASPOLAT_VIP2,48-442,5-ISM6,1(RTNIF-1),Hybrid(258Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22358.000,23366.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",23.00,23.00,7.00,7.00,-10.00,-10.00,-38.70,-38.60,9.10,/,4.60,/,-37.70,/,-42.80,/,0,0,0,0,-,-,257.206,257.206,197169,78600,0,0,17995,4591,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,863,-,/,/,/,/,/,/
l-3,,1159-RTN392534_GAU_CAMPUS,48-534,3-ISM8,1(RTNIF-1),,1131-RTN392347_GAU,48-347,4-ISM6,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38416.000,37156.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",14.00,14.00,4.70,5.00,-10.00,-10.00,-38.60,-39.60,11.40,13.10,3.10,2.90,-37.40,-37.50,-43.70,-43.20,0,0,0,0,-,-,240.942,240.942,243700,116655,0,0,5806,1321,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,864,-,/,/,/,/,/,/
l-107,,1644-RTN392547_ALAYKOY_KAVSAK,48-547,3-ISM8,1(RTNIF-1),,1609-RTN392563_YENIKENT,48-563,6-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23310.000,22302.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",22.00,22.00,16.80,17.00,-10.00,-10.00,-36.70,-35.80,17.30,17.30,16.70,16.70,-34.10,-33.30,-45.80,-45.40,0,0,0,0,-,-,289.543,289.543,264759,123934,0,0,17950,3342,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,866,-,/,/,/,/,/,/
l-108,,4564-RTN392548_LEFKOSA_NIYAZI,48-548,3-ISM8,1(RTNIF-1),,1609-RTN392563_YENIKENT,48-563,4-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38444.000,37184.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",16.00,16.00,12.00,11.90,-10.00,-10.00,-30.30,-30.30,12.20,12.20,11.70,11.70,-29.30,-29.10,-38.10,-37.50,0,0,0,0,-,-,289.543,289.543,280422,145783,0,0,20338,3716,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,867,-,/,/,/,/,/,/
l-109,,1100-RTN392525_OTUKEN,48-525,3-ISM8,1(RTNIF-1),,1217-RTN392555_BOGAZICI_T_KULE_VIP2,48-555,3-ISM8,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23422.000,22414.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",21.00,21.00,18.10,18.10,-10.00,-10.00,-31.10,-31.40,18.20,21.00,17.70,17.70,-30.30,-28.40,-31.50,-90.00,0,0,0,0,-,-,241.045,241.045,193570,110564,0,0,52919,4715,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,868,-,/,/,/,/,/,/
l-111,,1641-RTN392531_BALIKESIR,48-531,3-ISM8,1(RTNIF-1),,1643-RTN392557_CIHANGIR,48-557,3-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38332.000,37072.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",18.00,18.00,11.70,12.00,-10.00,-10.00,-36.50,-36.50,12.20,12.20,11.70,11.70,-35.40,-35.20,-43.00,-41.90,0,0,0,0,-,-,289.543,289.543,248037,116314,0,0,20599,4603,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,872,-,/,/,/,/,/,/
l-113,,1140-RTN392530_CATALKOY_KOCARSLAN,48-530,3-ISM8,1(RTNIF-1),,6321-RTN392517_CATALKOY_TD,48-517,3-ISM8,2(RTNIF-2),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-3,XMC-3,TX high,TX low,23058.000,22050.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",21.00,21.00,13.20,13.00,-10.00,-10.00,-40.40,-40.90,17.10,18.20,4.80,-5.10,-32.80,-30.60,-48.50,-49.40,0,0,0,0,-,-,289.543,289.543,245793,110693,0,0,15561,2545,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,875,-,/,/,/,/,/,/
l-4,,1163-RTN392550_GAU_YURT,48-550,3-ISM8,1(RTNIF-1),,6320-RTN392426_ZEYTINLIK_VIP2,48-426,13-ISM6,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37212.000,38472.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",18.00,18.00,12.80,12.90,-10.00,-10.00,-33.40,-32.90,13.20,/,12.70,/,-33.10,/,-43.50,/,0,0,0,0,-,-,240.942,240.942,228999,132378,0,0,16522,2320,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,876,-,/,/,/,/,/,/
l-114,,1105-RTN392551_KARMI,48-551,3-ISM8,1(RTNIF-1),,6320-RTN392426_ZEYTINLIK_VIP2,48-426,13-ISM6,2(RTNIF-2),Hybrid(510Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22540.000,23548.000,"0E1,56MHz,2048QAMLight","0E1,56MHz,2048QAMLight",21.00,21.00,18.80,18.80,-10.00,-10.00,-32.50,-32.30,19.20,/,18.70,/,-32.20,/,-41.40,/,0,0,0,0,-,-,508.787,508.787,234069,89742,0,0,30324,4398,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAMLight,2048QAMLight,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,877,-,/,/,/,/,/,/
l-5,,6343-RTN392529_KARAKUM,48-529,3-ISM8,1(RTNIF-1),,6321-RTN392517_CATALKOY_TD,48-517,3-ISM8,1(RTNIF-1),Hybrid(244Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23534.000,22526.000,"0E1,28MHz,1024QAM","0E1,28MHz,1024QAM",23.00,23.00,17.80,17.80,-10.00,-10.00,-55.20,-52.20,19.40,18.30,17.70,17.70,-53.70,-50.70,-58.70,-57.80,0,0,0,0,-,-,242.958,242.958,232731,93970,0,0,14485,2288,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,878,-,/,/,/,/,/,/
l-115,,1234-RTN392543_YDU_KARAKUM,48-543,3-ISM8,1(RTNIF-1),,1678-RTN392560_OSCAR_OTEL,48-560,3-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23478.000,22470.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",23.00,23.00,8.90,8.80,-10.00,-10.00,-43.10,-42.50,11.30,13.30,7.00,6.70,-38.40,-37.00,-46.40,-46.40,0,0,0,0,-,-,289.543,289.543,286698,162389,0,0,16920,3988,Enabled,Enabled,-35.00,-35.00,-50.00,-50.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,880,-,/,/,/,/,/,/
l-118,,1353-RTN392569_DAGLIOTEL,48-569,3-ISM8,1(RTNIF-1),,1532-RTN392562_SERBEST_LIMAN_VIP2,48-562,5-ISM8,2(RTNIF-2),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22274.000,23282.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",23.00,23.00,17.10,16.90,-10.00,-10.00,-42.20,-42.00,17.20,17.20,16.80,16.70,-41.20,-40.50,-45.30,-44.20,0,0,0,0,-,-,289.543,289.543,270186,119842,0,0,21732,4750,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,887,-,/,/,/,/,/,/
