



"Microwave Link Report"
"Save Time:04/02/2025 23:26:13"
"User Name:admin"
"Data Source:NE"

"Total 555 Records"

"Link Name","Source Physical Location","Source NE Name","Source NE ID","Source Board","Source Port","Sink Physical Location","Sink NE Name","Sink NE ID","Sink Board","Sink Port","Level","Up and down Rate Ratio(TX:RX)","Source Protect Type","Sink Protect Type","Source Protection Group ID","Sink Protection Group ID","Source Protect Unit Type","Sink Protect Unit Type","Source Revertive Mode","Sink Revertive Mode","Source Protection Group Active Work Unit","Sink Protection Group Active Work Unit","Source XPIC Group ID","Sink XPIC Group ID","Source XPIC Group Capacity (Mbit/s)","Sink XPIC Group Capacity (Mbit/s)","Source XPIC Polarization Direction","Sink XPIC Polarization Direction","Source XPIC Adjoin NEID","Sink XPIC Adjoin NEID","Source XPIC Adjoin LinkID","Sink XPIC Adjoin LinkID","Source Frequency(GHz)","Sink Frequency(GHz)","Source ODU Frequency Range(MHz)","Sink ODU Frequency Range(MHz)","Source Equipment Information","Sink Equipment Information","Source Station Type","Sink Station Type","Source NE Frequency (MHz)","Sink NE Frequency (MHz)","Source NE Radio Work Mode","Sink NE Radio Work Mode","Source NE Preset Value of Transmit Power","Sink NE Preset Value of Transmit Power","Source NE Current Value of Transmit Power","Sink NE Current Value of Transmit Power","Source NE Preset Value of Receive Power","Sink NE Preset Value of Receive Power","Source NE Current Value of Receive Power","Sink NE Current Value of Receive Power","Source NE Max Value of Transmit Power of 24-Hour PM","Sink NE Max Value of Transmit Power of 24-Hour PM","Source NE Min Value of Transmit Power of 24-Hour PM","Sink NE Min Value of Transmit Power of 24-Hour PM","Source NE Max Value of Receive Power of 24-Hour PM","Sink NE Max Value of Receive Power of 24-Hour PM","Source NE Min Value of Receive Power of 24-Hour PM","Sink NE Min Value of Receive Power of 24-Hour PM","Source NE Guaranteed E1 Capacity","Sink NE Guaranteed E1 Capacity","Source NE Occupied E1 Capacity","Sink NE Occupied E1 Capacity","Source NE E1 Capacity Usage (%)","Sink NE E1 Capacity Usage (%)","Source NE Ethernet Capacity (Mbit/s)","Sink NE Ethernet Capacity (Mbit/s)","Source NE Max. Ethernet Throughput (kbps)","Sink NE Max. Ethernet Throughput (kbps)","Source NE Min. Ethernet Throughput (kbps)","Sink NE Min. Ethernet Throughput (kbps)","Source NE Average Ethernet Throughput (kbps)","Sink NE Average Ethernet Throughput (kbps)","Source NE ATPC Enable Status","Sink NE ATPC Enable Status","Source NE ATPC Upper Threshold","Sink NE ATPC Upper Threshold","Source NE ATPC Lower Threshold","Sink NE ATPC Lower Threshold","Source NE ATPC Automatic Threshold Enable Status","Sink NE ATPC Automatic Threshold Enable Status","Source NE ATPC Upper Automatic Threshold","Sink NE ATPC Upper Automatic Threshold","Source NE ATPC Lower Automatic Threshold","Sink NE ATPC Lower Automatic Threshold","Source NE AM Status","Sink NE AM Status","Source AM Full Capacity Modulation Format","Sink AM Full Capacity Modulation Format","Source AM Guaranteed Capacity Modulation Format","Sink AM Guaranteed Capacity Modulation Format","Highest-Order AM Scheme for Source NE","Highest-Order AM Scheme for Sink NE","Lowest-Order AM Scheme for Source NE","Lowest-Order AM Scheme for Sink NE","Link ID","Site Distance","Source PLA ID","Sink PLA ID","Source PLA Type","Sink PLA Type","Source PLA Port Type","Sink PLA Port Type"
l-218,,1606-RTN392767_GONYELI_TD,48-767,3-ISM8,2(RTNIF-2),,1205-RTN39232724_ORTAKOY,48-724,6-ISM8,2(RTNIF-2),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,1082,1082,H,H,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-5D,XMC-5D,TX high,TX low,19590.000,18580.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",18.00,18.00,17.90,17.80,-10.00,-10.00,-31.50,-32.10,18.20,18.20,17.70,17.70,-30.90,-31.40,-32.00,-32.50,0,0,0,0,-,-,539.557,539.557,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1092,-,2,2,PLA,PLA,Slave,Slave
l-219,,IS048-RTN3922769_GRAND_SAPHIRE_OTEL,48-769,3-ISM8,1(RTNIF-1),,1217-RTN392555_BOGAZICI_T_KULE_VIP2,48-555,6-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-3,XMC-3,TX high,TX low,23100.000,22092.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,17.80,18.10,-10.00,-10.00,-32.40,-33.40,18.30,18.30,17.70,17.70,-32.00,-32.80,-33.10,-34.50,0,0,0,0,-,-,539.764,539.764,533154,300607,0,0,103680,16241,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1093,-,/,/,/,/,/,/
l-222,,MG066-RTN392768_GULSEREN_ASKERIYE,48-768,3-ISM8,1(RTNIF-1),,1218-RTN392556_CANAKKALE,48-556,3-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22316.000,23324.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",24.00,24.00,17.90,18.10,-10.00,-10.00,-39.80,-39.80,18.20,18.30,17.80,18.00,-38.60,-38.60,-41.40,-40.80,0,0,0,0,-,-,539.764,539.764,420299,185968,0,0,38242,2794,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1098,-,/,/,/,/,/,/
l-223,,GY004-RTN392776_GAYRETKOY_SINIR_KULE,48-776,3-ISM8,1(RTNIF-1),,1326-RTN392336_SERHATKOY,48-336,5-ISM8,1(RTNIF-1),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23310.000,22302.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,9.00,9.00,-10.00,-10.00,-40.10,-40.50,9.30,9.50,8.50,8.90,-39.20,-39.90,-40.60,-41.50,0,0,0,0,-,-,271.732,271.732,242092,62951,0,0,5183,908,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1099,-,/,/,/,/,/,/
l-225,,LF072-RTN392784_MERIC,48-784,3-ISM8,1(RTNIF-1),,6306-RTN392707_ERCAN,48-707,3-ISM8,2(RTNIF-2),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-3,XMC-3,TX low,TX high,22274.000,23282.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,13.30,14.00,-10.00,-10.00,-41.30,-40.00,15.30,14.20,10.90,13.60,-37.60,-38.90,-41.80,-42.10,0,0,0,0,-,-,271.732,271.732,276533,126019,0,0,6658,527,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1102,-,/,/,/,/,/,/
l-226,,MG056-RTN392781_TURKMENKOY,48-781,3-ISM8,1(RTNIF-1),,1528-RTN392728_AKDOGAN_TD,48-728,6-ISM8,1(RTNIF-1),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22330.000,23338.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,18.00,18.10,-10.00,-10.00,-33.80,-34.20,18.30,18.30,18.00,17.70,-32.70,-32.90,-34.50,-35.00,0,0,0,0,-,-,271.732,271.732,276909,117479,0,0,14529,3209,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1103,-,/,/,/,/,/,/
l-227,,MG029-RTN392780_INONU,48-780,3-ISM8,1(RTNIF-1),,1528-RTN392728_AKDOGAN_TD,48-728,6-ISM8,2(RTNIF-2),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22358.000,23366.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,17.80,18.00,-10.00,-10.00,-38.20,-38.40,18.30,18.20,17.70,17.70,-36.40,-36.00,-39.60,-39.90,0,0,0,0,-,-,271.732,271.732,276257,153368,0,0,11090,2256,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1104,-,/,/,/,/,/,/
l-228,,GN054-RTN392788_ELEXSUS_PALMIYE,48-788,3-ISM8,1(RTNIF-1),,GN052-RTN392795_ELEXUS_OTEL,48-795,6-ISM8,1(RTNIF-1),Hybrid(480Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-2,XMC-2,TX high,TX low,38346.000,37086.000,"0E1,56MHz,1024QAMLight","0E1,56MHz,1024QAMLight",18.00,18.00,13.00,13.00,-10.00,-10.00,-35.80,-34.50,13.10,13.10,13.00,13.00,-35.60,-34.30,-36.30,-35.10,0,0,0,0,-,-,479.166,479.166,355780,185226,0,0,4676,1020,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1106,-,/,/,/,/,/,/
l-229,,GN060-RTN392786_FINAL_UNIVERSITESI_INDOOR,48-786,3-ISM8,1(RTNIF-1),,1676-RTN392697_MOS_RESTAURANT,48-697,3-ISM8,2(RTNIF-2),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22302.000,23310.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,-0.70,-0.90,-10.00,-10.00,-38.50,-39.80,-0.70,-0.90,-0.70,-0.90,-38.10,-39.10,-39.10,-40.20,0,0,0,0,-,-,271.732,271.732,266514,148805,0,0,3653,356,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1107,-,/,/,/,/,/,/
l-230,,GN122-RTN392790_SADRAZAMKOY,48-790,3-ISM8,1(RTNIF-1),,1314-RTN392344_ORGA,48-344,5-ISM8,2(RTNIF-2),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,15,"[14921.000,15145.000]","[14501.000,14725.000]",XMC-3,XMC-3,TX high,TX low,14935.000,14515.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",26.00,26.00,19.00,19.10,-10.00,-10.00,-41.00,-41.10,19.20,19.20,18.70,18.70,-39.20,-39.00,-51.60,-52.00,0,0,0,0,-,-,271.732,271.732,266370,112314,0,0,2471,534,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1109,-,/,/,/,/,/,/
l-231,,IS004-RTN392791_BAFRA,48-791,3-ISM8,1(RTNIF-1),,1201-RTN392688_KUMYALI,48-688,3-ISM8,2(RTNIF-2),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-2,XMC-2,TX high,TX low,19260.000,18250.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",24.00,24.00,15.00,14.90,-10.00,-10.00,-42.20,-40.40,15.10,15.00,15.00,14.90,-40.90,-39.50,-45.30,-42.80,0,0,0,0,-,-,499.815,499.815,445657,151693,0,0,21493,2157,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1110,-,/,/,/,/,/,/
l-232,,IS035-RTN392785_THALASSA,48-785,3-ISM8,1(RTNIF-1),,IS004-RTN392791_BAFRA,48-791,3-ISM8,2(RTNIF-2),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22302.000,23310.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",24.00,24.00,18.00,17.90,-10.00,-10.00,-36.80,-36.00,18.20,18.20,17.90,17.70,-35.70,-35.30,-38.20,-38.70,0,0,0,0,-,-,271.732,271.732,268158,108158,0,0,2370,846,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1111,-,/,/,/,/,/,/
l-233,,GN115-RTN392789_PASA_TULIP,48-789,3-ISM8,1(RTNIF-1),,1118-RTN392736_KARAKUM_LEMAR,48-736,3-ISM8,2(RTNIF-2),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37072.000,38332.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",18.00,18.00,3.20,7.00,-10.00,-10.00,-38.60,-39.40,3.40,13.10,3.00,3.40,-38.20,-30.80,-40.20,-44.60,0,0,0,0,-,-,271.732,271.732,216388,109184,0,0,2175,571,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1112,-,/,/,/,/,/,/
l-16,,LF006-RTN392787_ALAYKOY_SINIR_KULE,48-787,3-ISM8,1(RTNIF-1),,6434-RTN392699_ZET_KARTING,48-699,1-ISM8,2(RTNIF-2),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-3,XMC-3,TX low,TX high,22050.000,23058.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",24.00,24.00,17.80,17.80,-10.00,-10.00,-37.30,-36.90,18.30,18.20,17.70,17.70,-36.60,-36.10,-37.90,-37.60,0,0,0,0,-,-,271.732,271.732,270396,120702,0,0,36297,1865,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1113,-,/,/,/,/,/,/
l-3,,MG052-RTN392783_TATLISU_BELEDIYE,48-783,3-ISM8,1(RTNIF-1),,1521-RTN392197_TATLISU,48-197,3-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-3,XMC-3,TX low,TX high,22274.000,23282.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,18.00,18.00,-10.00,-10.00,-32.60,-31.90,18.30,/,17.70,/,-32.30,/,-33.30,/,0,0,0,0,-,-,241.045,241.045,171724,53570,0,0,4983,979,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1114,-,/,/,/,/,/,/
l-234,,IS029-RTN392779_MERSINLIK,48-779,3-ISM8,1(RTNIF-1),,1607-RTN392748_KANTARA,48-748,4-ISM8,2(RTNIF-2),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-3,XMC-3,TX low,TX high,22022.000,23030.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",23.00,23.00,9.10,8.60,-10.00,-20.00,-39.50,-38.70,9.60,9.20,8.90,8.40,-39.00,-38.40,-40.00,-40.10,0,0,0,0,-,-,289.543,289.543,252577,108120,0,0,4315,601,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1115,-,/,/,/,/,/,/
l-238,,MG008-RTN392778_BUYUKKONUK_VALLEY,48-778,3-ISM8,1(RTNIF-1),,1191-RTN392672_KAPLICA,48-672,3-ISM8,2(RTNIF-2),Hybrid(130Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23289.000,22281.000,"0E1,14MHz,2048QAM","0E1,14MHz,2048QAM",24.00,24.00,18.10,17.90,-10.00,-20.00,-38.90,-38.30,18.20,23.00,17.70,17.60,-37.90,-37.80,-42.00,-78.60,0,0,0,0,-,-,129.635,129.635,127056,83193,0,0,2413,459,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1121,-,/,/,/,/,/,/
l-239,,MG044-RTN392782_PILE,48-782,3-ISM8,1(RTNIF-1),,MG006-RTN392794_BEYARMUDU_TD,48-794,3-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-3,XMC-3,TX low,TX high,22274.000,23282.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",23.00,23.00,9.20,9.30,-10.00,-10.00,-38.60,-38.60,9.60,9.60,8.90,6.80,-38.20,-38.00,-40.60,-40.40,0,0,0,0,-,-,289.543,289.543,229097,141177,0,0,4996,1066,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1123,-,/,/,/,/,/,/
l-240,,1570-RTN392796_CYPRUS_UNIVERSITY,48-796,3-ISM8,1(RTNIF-1),,6349-RTN392730_HASPOLAT_VIP2,48-730,1-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,4,1082,1082,V,V,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-5D,XMC-5D,TX high,TX low,23044.000,22036.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,18.90,18.90,-10.00,-10.00,-37.40,-37.00,19.30,19.30,18.70,18.70,-35.70,-35.20,-37.80,-37.40,0,0,0,0,-,-,539.557,539.557,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1125,-,4,4,PLA,PLA,Master,Master
l-241,,1570-RTN392796_CYPRUS_UNIVERSITY,48-796,3-ISM8,2(RTNIF-2),,6349-RTN392730_HASPOLAT_VIP2,48-730,1-ISM8,2(RTNIF-2),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,4,1082,1082,H,H,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-5D,XMC-5D,TX high,TX low,23044.000,22036.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,19.00,18.70,-10.00,-10.00,-36.50,-37.40,19.20,19.20,18.70,18.70,-35.30,-35.90,-37.20,-38.10,0,0,0,0,-,-,539.557,539.557,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1126,-,4,4,PLA,PLA,Slave,Slave
l-242,,IS041-RTN392774_YESILKOY,48-774,3-ISM8,1(RTNIF-1),,1619-RTN392693_YENIERENKOY,48-693,3-ISM8,2(RTNIF-2),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-3,XMC-3,TX high,TX low,23282.000,22274.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,18.00,17.90,-10.00,-10.00,-32.00,-32.60,19.60,19.50,17.70,17.60,-31.00,-31.50,-60.90,-61.20,0,0,0,0,-,-,271.732,271.732,271215,120387,0,0,10001,800,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1127,-,/,/,/,/,/,/
l-243,,IS015-RTN392775_FLORYA,48-775,3-ISM8,1(RTNIF-1),,1666-RTN3926732_YENIERENKOY_2,48-673,3-ISM8,2(RTNIF-2),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-3,XMC-3,TX low,TX high,22274.000,23282.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,18.00,18.10,-10.00,-10.00,-41.50,-39.70,18.30,18.30,17.60,17.70,-40.90,-39.10,-43.10,-47.50,0,0,0,0,-,-,271.732,271.732,185521,91149,0,0,5766,576,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1128,-,/,/,/,/,/,/
l-244,,LF133-RTN392770_YENIKENT_BTHK_BINA,48-770,3-ISM8,1(RTNIF-1),,1609-RTN392563_YENIKENT,48-563,3-ISM8,1(RTNIF-1),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,546,546,V,V,-,-,-,-,23,23,"[22996.000,23618.000]","[21779.000,22610.000]",XMC-3E,XMC-3E,TX high,TX low,23030.000,22022.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,3.00,5.20,-10.00,-10.00,-38.80,-40.20,3.50,5.50,3.00,5.00,-38.40,-39.80,-39.50,-41.20,0,0,0,0,-,-,271.737,271.737,/,/,/,/,/,/,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1129,-,1,1,PLA,PLA,Master,Master
l-245,,MG028-RTN392773_INCIRLI,48-773,3-ISM8,1(RTNIF-1),,MG011-RTN392793_CAYONU,48-793,3-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23310.000,22302.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",23.00,23.00,17.10,17.10,-10.00,-10.00,-36.80,-38.00,17.30,17.30,16.70,16.70,-35.90,-37.30,-38.10,-39.60,0,0,0,0,-,-,289.543,289.543,286053,146835,0,0,11324,1996,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1131,-,/,/,/,/,/,/
l-246,,MG020-RTN392772_DUZCE_SINIR_KULE,48-772,3-ISM8,1(RTNIF-1),,MG011-RTN392793_CAYONU,48-793,3-ISM8,2(RTNIF-2),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-3,XMC-3,TX high,TX low,23030.000,22022.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,18.20,18.00,-10.00,-10.00,-34.90,-33.50,18.30,18.20,17.80,17.60,-33.50,-33.20,-36.00,-35.50,0,0,0,0,-,-,271.732,271.732,177921,68790,0,0,5035,1218,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1132,-,/,/,/,/,/,/
l-247,,IS017-RTN392792_KALEBURNU,48-792,3-ISM8,1(RTNIF-1),,1611-RTN392371_AVTEPE,48-371,4-ISM8,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-2,XMC-2,TX high,TX low,19232.500,18222.500,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",24.00,24.00,15.10,15.00,-10.00,-10.00,-43.90,-43.30,22.10,/,14.90,/,-43.10,/,-70.20,/,0,0,0,0,-,-,241.045,241.045,245891,102600,0,0,2285,573,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1133,-,/,/,/,/,/,/
